SPX_Return,GLD_Return,USO_Return,SLV_Return,EURUSD_Return
0.003669552121728703,0.016546236308552897,0.008617244229942589,0.011937284130158154,0.0016729090899685328
0.0042212107006287525,-0.0028656580207624405,-0.0054639675953123135,0.017784370192552634,-0.0008360259393993541
-0.0003846713524883194,-0.01839290765359025,0.01598239920105482,-0.026063364123080524,-0.0005104348387930946
0.004005584191314693,-0.002225108352560179,-0.01464947413872264,-0.011356891907883804,-0.0011739532358056026
0.010584464413079253,0.021126796518549318,-9.980043803836658e-05,0.011548393715531846,0.009388425558574554
0.0021495670153743873,0.027471252873563223,0.02584576415373485,0.015946843853820614,0.0037259553731725514
-0.009273589475639832,0.016892303578613932,0.014591439262895634,0.04048992211189728,0.008556858230841513
-0.0160535323437917,0.011661132856740641,0.038446739066728464,0.020571485714285798,-0.003555218310545949
0.002617378966195405,-0.010656763926237156,-0.02474380066002757,-0.004479283063870021,0.0033778436593603356
-0.006454620543558609,-0.017806132628947036,-0.01296975327945904,-0.029471314427934936,-0.008172279248682579
0.003962890312996237,-0.002461974010049439,0.015921695455175744,0.0005214417871208799,-0.008814472597529321
0.005334937290693231,-0.02950411745012471,-0.03455434355276332,-0.045583437334690835,0.0014763433854854124
-0.009004023507759529,0.016761033019049076,0.007725415456182105,0.009952602867301819,-0.005840043549377283
-0.005787828087016056,-0.01227833119916244,-0.02328967423707895,-0.0033048912390337692,-0.0011417313151527164
-0.00032669617984193433,-0.002647272190858918,-0.016592140753260987,0.0032556218725507957,0.010132460029366408
0.01949615085340639,-0.002308193830162897,0.050212101933357234,0.019890570284804454,0.012580706205357117
-0.03012003669678298,0.017813777367742478,0.04906210819804069,-0.001649776101814937,-0.020335038108795223
-0.002438072035908845,-0.027730367717476168,-0.018615368584629977,-0.02974498347497645,0.006067609582981914
-0.01689434350929475,0.017182863219771027,0.03709588031477895,0.015815084196162843,-0.006230914049509151
0.0032796988616889955,-0.01631807686686093,0.0025227408329171475,-0.020958142457596196,-0.005947880372318193
0.01512834832904808,0.016472009730654547,-0.020490689866739187,0.03669730886850142,0.009949892673633443
-0.006771333023387283,0.0027582805939943,-0.0028442793438714364,-0.002831917237055004,0.001040463395982405
-0.009711824058657004,0.011805146131805166,0.02033491902833995,0.01698017986037148,-0.0018142524687735362
0.003752324155607223,0.0015858518530340593,-0.03589137916756591,-0.002094304618901921,0.007610627799423453
-0.01849076712137332,-0.015041868695812588,0.03750812692888883,-0.03049035154200419,-0.003705545136176158
-0.002814841426403647,0.0043633599432018055,0.0002704561895141566,-0.00829813639796384,0.006676934262126899
0.005843407293753433,-0.0005716588479287577,-0.022081992485317503,0.008125029825065022,0.005040838383103763
-0.029365226027513125,0.036490540757047274,0.042580672811059816,0.023998618068002964,0.0
0.0013716322854544494,0.022624467248377966,0.012994987279128623,0.05139500734214386,0.00793944514660394
-0.01820362000535214,0.00550392810257172,0.019635221908900213,0.017597765363128515,-0.011209807747294187
0.0010939216010223962,-0.011913706384323541,-0.00017114002639995185,-0.011748613779851702,0.0008796139125495372
-0.00838543415848425,-0.009015805105709429,-0.016007558637219588,-0.022276485877255947,-0.024181169768383137
0.0170803483101305,-0.0040557052267113924,-0.043758148162457045,0.0036363636363636598,0.026215770286750262
-0.022776172659207394,0.0070437925705064686,-0.002456295532319852,0.016191179800724598,0.0031253395899439873
0.006989751996396842,0.022185781420765105,0.04277240232061286,0.009470751561517998,0.010382595705942466
-0.020017684599154872,0.02544643457122242,0.027462017752738044,0.04497781208731744,-0.0031318656514280896
-0.010901257401154663,0.0027108121067329627,-0.043326556605552624,-0.012410774354939313,-0.0048418109052073
0.025063543923286247,-0.017988936632815533,-0.02793842003682201,-0.00828882308615908,0.0021406861192907467
0.01201255956525693,-0.002329531928641937,-0.03405035240274601,-0.012132650310056725,-0.00012676669252464912
-0.0002538609350867249,0.009552133203649671,0.010802605996423909,-0.005021779475982591,-0.0039006199740252434
0.013492063492063444,-0.021656906381720797,-0.031405250424772824,-0.025729645285843317,-0.006308237372601999
0.004064166797181024,-0.026756910095785735,-0.03193963414634138,-0.03204009054338153,-0.0002351452260738185
-0.023124422561664804,0.008391321629678705,0.014397141003713365,0.004072076551944415,-0.0010032673114603874
-0.014506557422712452,0.004379732741054854,-0.009067593229524773,0.005793800695249152,-0.005238307918075558
0.023356008422741992,-0.012427853076599105,-0.024865724837221714,-0.009792626164019325,-0.0011057732395179931
0.016671991622013493,-0.011811447701134625,0.041717625033479866,0.009889470047151239,0.0012469772680281377
-0.014163848331616213,-0.03831547268706903,-0.05571325924938586,-0.07430880908359394,-0.03489817277920715
0.0006081970450626528,-0.05993723126668504,-0.03463297315153524,-0.17050404480398262,-0.026644454648210414
0.0036863724900828565,0.0037069442728281388,0.008592953997700326,0.00900225056264059,0.0053161058824653384
0.00798265363243189,0.0016003692625741195,0.018743364882995328,-0.0074349442379182396,-0.0007952024370814215
0.014840144418515777,0.01007865031860078,-0.02372992792264572,0.014981273408239737,-0.002933920525210576
-0.01776001556182849,-0.03626190070576796,-0.04497266350757745,-0.0450184501845019,-0.012602473053855423
-0.002035078890984088,-0.003914116309878035,-0.008409014274940785,-0.014683153013910322,-0.015263660738200402
-0.029922057285950543,-0.006337938982607927,-0.01605613939266992,-0.009411764705882342,0.0006996178740450443
0.02503180235068614,0.005995688302024238,-0.01252582208202091,-0.05384006334125113,-0.008857498926438168
-0.03413816773173117,-0.030053296600896506,-0.041661841033399316,-0.06443514644351456,-0.011620337746766962
0.006149422167647245,-0.02967704352665823,0.0075288769284487245,-0.051878354203935606,0.0008538292884898713
0.013806377602635589,-0.015359727629214115,-0.01783780863157991,-0.026415094339622636,0.017429265504429914
-0.045114363547813174,0.061302625580114345,-0.06368873637719319,0.06104651162790686,-0.00736449732232014
0.017523288218865618,-0.009927759410205073,-0.01716913431838274,-0.05022831050228305,0.01374241514191299
-0.04714070709572926,0.11290529869898025,0.03347115704683712,0.14423076923076916,-0.0017028023660577984
0.043341774271546285,-0.031125626388083583,0.02154836129032267,-0.0008403361344537785,0.007901477253979605
0.00048068892524155693,0.07705310107295538,0.10673241396317823,0.12279226240538255,0.019071365901532467
-0.015632633466857948,-0.009643417806683319,-0.01700531783821091,-0.012734082397003688,-0.004067945650013782
-0.001977728078431662,-0.018229177989130374,-0.01474510674834928,-0.006828528072837625,0.0006000075171785912
0.019656504590117363,-0.002998523849596646,0.021564942003712728,-0.004583651642475206,-0.002934039433326152
-0.08498321623819971,0.036090261518459066,-0.11073948296828973,-0.006139677666922472,-0.034423661395290184
0.05417467021231959,-0.05024003572624758,0.06382158847173902,-0.08494208494208488,-0.0056908066019598635
-0.004543988192461934,0.010579534500999133,-0.029508668954794093,0.040506329113924044,-0.014857093934162013
-0.04029079257130819,-0.042340339160866214,-0.04736771189183131,-0.12408759124087587,-0.001667878528037403
-0.05150412150122097,0.023685132425965483,-0.05552623318385641,-0.00462962962962965,-0.014281537882310569
-0.05739484160042896,0.035476958180789664,0.012288744417138009,0.05860465116279068,0.10075095341056772
-0.011332702515136073,0.024636198853083435,-0.003172796335295769,0.011423550087873435,-0.09086204717902635
-0.07616709530292798,0.005367971491119894,-0.03681156831409993,0.038227628149435144,-0.014710943635994567
0.10267935065230893,-0.08798669437181994,-0.026149411670960077,-0.11380753138075306,0.016423346768174252
-0.005322136968885505,0.002561275827814846,-0.04057244084645084,0.025495750708215192,-0.01278524662873659
-0.09034977815503076,0.013503662293320895,-0.06612331333420451,-0.05432780847145491,0.003426825340506756
0.042507451590917844,-0.048253476131400075,-0.022888193643997967,-0.06523855890944497,-0.004966641957005136
0.041175819963685356,-0.00996343788670151,0.04145599932591848,0.017708333333333437,-0.02695820606421817
-0.030799711042020506,-0.031464980891719674,-0.049029110825713706,0.021494370522006312,-0.018712761673177036
-0.06101247027082313,-0.05681967719084158,-0.06533945890760595,-0.05310621242484981,0.010006452503875662
0.012634041385415351,-0.014781718237089847,0.030402293828508897,-0.007407407407407196,-0.02433761967959769
-0.06517933177444368,0.021656022033799793,-0.10159010959682369,-0.05650319829424322,-0.013087958523918974
0.10789005893857007,0.02230536159600982,0.04660773044671518,0.02259887005649719,0.02762938009391358
-0.011079077191320952,0.002845900489959252,0.046223204693288,0.06850828729281755,0.011727673155323526
0.02580395370694588,-0.01743244594594595,-0.030172413793103425,0.0010341261633919352,-0.0070382213771796875
0.015365398007666231,-0.01884201648799355,0.029444444444444606,-0.010330578512396604,-0.012905627357101102
-0.002529044645161349,-0.003364143726613089,-0.05576538945853582,0.0041753653444676075,-0.006611578055670253
0.04082584341292583,0.06160344758378189,0.09316057941853395,0.05197505197505192,0.02900622762121996
-0.05267708675118066,-0.03550609291841167,-0.06169398637689105,0.008893280632411127,-0.005077025688579262
-0.05026398185786751,-0.007967060111247593,-0.06853636701337296,-0.03036238981390793,-0.0172649763199737
0.02885463802462973,0.00387702847027116,-0.0021934395934820605,0.004040404040403844,0.0014997995278467346
-0.012653162898131787,0.014896579310344826,0.023780954760572515,0.012072434607645954,0.002664764312293455
-0.02204067570533952,-0.020793679782721286,-0.06090179582276012,-0.041749502982107334,-0.018198220105977825
-0.05189390219397427,-0.028452504020020752,-0.04905427044160726,-0.04875518672199175,-0.004547793377415732
0.06921270776786637,0.03071431428571425,0.0710382513661203,0.014176663031624903,0.026460305127843142
-0.041699130811685525,0.015939029357199486,-0.05755102040816329,0.006451612903225712,-0.014990565897576857
-0.025810416434207673,-0.008867680401049904,-0.02208748375920322,-0.019230769230769162,0.003729459395094059
0.009838372024684183,-0.0019270474349057931,-0.008635961027457784,0.03267973856209161,-0.0005559958177724367
-0.06115557582849651,-0.0034478002083078163,-0.03372798749162387,-0.040084388185654074,-0.010417070574782694
-0.06712293121439916,0.01646823923420304,-0.0857604986481969,-0.02637362637362639,-0.005298549176309897
0.06324760362753801,0.07351941757056846,0.03666247880309692,0.0744920993227991,0.012213151325864757
0.06472253180886534,0.0261256316074987,0.07634148780487804,0.09558823529411775,0.02595193221808967
0.006550776597012975,-0.0004943888026504029,-0.06276908989872909,-0.0230105465004794,0.009006226326142341
0.03532812077360159,-0.006059181177475614,0.07688587821842652,0.0,-0.010345195322719603
0.009643111332351628,-0.0008708509904523654,-0.05500675673536681,0.003925417075564264,-0.015605582658809847
-0.08929524334213212,-0.05802510417196116,-0.052268971252078855,-0.1026392961876833,-0.007786308477050974
0.03994067105439192,0.017184335302462994,-0.03484580182616703,0.03376906318082784,0.009064168279220741
0.02583616127481103,-0.010006459129556444,-0.011688337662337678,0.0021074815595363283,-0.0004192473055690815
-0.0293084265028416,-0.008926227356261585,-0.06938236713225676,-0.013669821240799074,0.005199115827676071
0.03649941678909996,-0.01298017218543046,-0.03275910759672396,0.002132196162046851,-0.004463754501330852
0.03838734887770223,0.02254428432142852,0.05459851094890511,0.05212765957446819,0.17307961481420908
-0.023117542841144867,0.001706102429374079,-0.046234718888004345,-0.01921132457027308,-0.13352634362580051
0.011894187046036508,0.044805422643641624,0.039477502482510696,0.04329896907216502,0.006806394514036862
-0.028524046178151075,0.01128529153605018,0.07902814635498068,0.007905138339920903,0.0242737470090042
0.007028414714262743,0.001983831320921725,-0.013975181521096891,-0.005882352941176339,0.0018027060846392828
-0.012685679985579124,0.022150724468524396,-0.03307081538429468,0.04043392504930976,0.0256110720466316
0.05136026531019722,0.022518172458067198,-0.010857790445168325,0.04549763033175336,0.026718019859813147
-0.009592862378884792,0.011484738473653167,-0.04473101110677857,0.02357207615593837,0.024638154222073272
-0.021162683664409876,-0.018260529088142463,-0.05975297156699311,-0.03985828166519034,-0.008003670083888581
0.0029368967048051253,-0.01478485698873766,0.010082523678582422,-0.01568265682656822,-0.025679577585501323
-0.01830202269280745,0.01004480249466777,-0.07350278059580206,0.00562324273664494,0.002372535460572811
-0.009717462629111662,-0.009944907859392504,-0.020568038542867817,-0.05312208760484627,-0.0015187258176940777
0.0057811427268303905,0.01004480249466777,-0.03266666666666673,0.011811023622047223,0.005099057459999168
0.005356175628004056,0.025641013966463122,0.002756719503790528,0.035019455252918386,0.0012906044283149676
-0.003872599732437143,0.008761682447702812,0.06254295532646048,0.012218045112781795,0.0008562046678481927
0.024407113265074276,-0.005211302957991992,-0.023285866752910778,0.00464252553389044,0.007197078430632331
0.014158340954397941,0.00721763661891428,0.096026387548795,0.03512014787430684,-0.011323847760300931
0.031608068641018505,-0.003351756935451644,0.07643514057009915,0.018750000000000044,-0.0040794137318087564
-0.004668358076862278,-0.020294560351575064,0.046870557202622676,-0.0262927256792288,-0.01989525185808727
0.007817132897939949,0.007694057491925088,-0.0013404558000121858,0.02070207020702064,-0.009957555078734082
-0.030009615534272616,-0.027957207610379675,-0.10684563758389254,-0.042328042328042326,0.0074729608498567135
0.0033970726503835813,0.02066464048338368,-0.0021039675383228706,0.011970534069981609,0.006466093600764111
-0.0213030288393925,-0.006393570996845344,-0.025000059487950033,0.010009099181073733,-0.017814426005966943
-0.02256412258273599,-0.03765486267051632,-0.05313559014938496,-0.05405405405405406,-0.007054642262301458
0.0017580584910479313,0.0014858221524065574,0.03882544861337678,0.00952380952380949,-0.011828548545851247
-0.03345987420837271,-0.013476706731331833,-0.019158291457286425,-0.014150943396226467,0.0011361897648995978
0.0013291816081340002,0.007519714155662216,-0.03362151777137368,0.003827751196172402,-0.004460158189970143
0.00756157711571781,0.028859311218550898,-0.010603015241882008,0.059103908484270606,0.010181584381296016
-0.052816101566932394,0.021883666084919318,-0.04018757400577444,-0.0018001800180017513,-0.030627352911968386
0.04349124495323786,-0.004377603089597892,0.08269368457780879,0.008115419296663706,0.009324063596725995
-0.015162322850165721,0.005109922635533559,-0.03254917716567263,0.013416815742397059,0.0001307181501382093
0.005377658006042285,0.04670131126267907,0.07694876748834112,0.04589585172109434,-0.0032152462023651296
0.005553212252372708,0.004744131986265998,-0.005876986954717722,0.0042194092827005925,0.017505645987337948
0.0109255829440702,-0.006408094651200402,-0.08214060616492247,-0.004201680672269004,0.001823843686135307
0.03355760752708692,-0.010862175068867663,0.008474576271186418,0.0008438818565401629,-0.004748796532682342
-0.03312017195684125,0.023793205760539893,-0.017815159663865487,0.033726812816188945,-0.01636633463136794
-0.022789135123367665,0.020223441340782022,0.0,0.021207177814029254,-0.007804945914924644
-0.0005327686798761722,-0.027050728880751884,-0.028062937305371016,-0.024760383386581375,-0.001716916063525975
0.015833989106818214,-0.004164734541410864,0.01654933098591549,0.009009009009008917,0.015446046135250135
-0.007489511067375387,0.008025307923303915,-0.020782853454005767,0.008116883116883189,-0.012084190497561265
0.016365663731556568,0.010540513568064513,0.019101485673859164,0.02657004830917864,-0.005014149453702044
0.02689602251640899,-0.005881124970668283,-0.021173135063281334,0.012549019607843048,0.010626088642468723
0.001485193455727174,-0.014175645236104373,0.0017730141215244188,-0.014717273431448463,0.002475423684235034
-0.04912120068420367,0.02139944519927539,-0.04743362831858411,0.020440251572326984,-0.0034740120440648337
0.007954950934261351,0.02305733314551972,-0.03084355258268312,0.027734976887519247,-0.003564332208461307
0.0017391657080045864,0.009535128296292994,0.0019171395705521732,-0.0007496251874062887,0.001778827062106636
-0.009997695111297666,-0.006654448999773521,-0.020283161893729917,0.015753938484621033,-0.0019300406797961855
-0.04555904742139427,0.03133434798484003,-0.08359378906250003,0.03323485967503692,-0.02208138634731438
-0.0009503655944298472,0.015296040292175128,-0.025575363409009455,0.012866333095067795,-0.0010308426204544974
-0.012024024256625077,-0.011763563646122632,0.062117232628292385,-0.019760056457304165,0.0071652649341991115
-0.011412963741975202,0.02119668020872978,0.002882989996582097,0.02591792656587466,0.02163672888049084
-0.034699008397361286,-0.0007157463993126001,-0.04229979466119105,0.006315789473684275,-0.019701645334815776
0.04010331524120314,-0.030696816820930617,0.048027487135505975,-0.05090655509065556,0.015448650550199394
-0.010657825025393253,-0.016678992399060677,0.06382974370582062,-0.00881704628949298,-0.011630426930578586
-0.01577984915843067,-0.0009662264956259436,0.04730769230769227,-0.03854707190511486,-0.0002923549188715846
-0.023564403118107924,-0.0046206856785016015,-0.006610392948953381,-0.006939090208172738,-0.0032710875481701818
-0.04662016724653506,-0.018352553762902457,-0.09500920868795593,-0.008540372670807539,-0.009058335364261816
-0.006406766295414923,-0.009787737820301401,0.03717316176470575,-0.009397024275646038,-0.0025692291039216553
0.023753073393646407,-0.011661516973994757,0.08743608063946762,0.010276679841897174,0.00848002681179083
-0.042532309134430624,0.03371165375236895,-0.03802977044441247,0.028951486697965656,-0.007226578108840864
0.0012160530577871587,0.003261256729237161,0.05384040112350896,0.0022813688212928174,0.007279181683847558
-0.010023670505255655,-0.018636916040341234,0.023579849946409492,-0.031107738998482515,-0.001211419148651638
0.06366302330092122,-0.026830087225350407,-0.02862129144851655,-0.025058731401722767,0.007438943622472438
0.0024458158125342244,0.012253256322364958,-0.054976679841897136,0.011244979919678766,0.007082048273681973
0.04072863148903383,0.021071474769429832,0.07338407123133361,0.015885623510722757,0.007197783663576596
0.007739028261968484,0.0021954446146090767,-0.021254020545518948,0.020328381548084584,0.0024048562280503116
-0.0035159249781127055,-0.005476451079634681,0.022439414492921195,-0.01992337164750968,0.0035684675543237176
0.03213994020069366,-0.008370065802751125,0.0421239292035398,-0.014855355746677068,0.004405035118518308
0.02085794106858785,0.033873777944538164,0.0057744563255959225,0.013492063492063444,0.03458623425369933
-0.01297916322968451,0.013535310496736841,0.025329279792999593,0.05090054815974954,0.013197873923074699
-0.019769400075157928,-0.008055135305885197,0.013175197194492894,0.014157973174366623,-0.005854215540241237
0.07075754880249052,-0.016134138952201726,0.033159980494148256,-0.01102130786186617,0.0028331677952460055
-0.020415093018831154,-0.012271991479756883,-0.005349276106064282,-0.015601783060921304,-0.010218458274139142
0.009626370823365926,0.011324970137162271,-0.012654286217833377,0.007547169811320753,0.007100963039832209
0.023320366495549916,-0.0005436290320623982,0.02595325299433693,0.0,-0.0034101789791558534
-0.02031551918057395,-0.013488502121179136,-0.03966271080574646,-0.014981273408239626,-0.017638407473375306
-0.03481870349579952,-0.007828856371620896,-0.06666663414634144,-0.02281368821292784,-0.0033915034862970206
0.013129614896246755,0.003334029673237593,0.012195051839893667,-0.0046692607003890885,-0.0004499145464318399
0.0165566095764762,0.008307487907703637,-0.016178967854697746,0.00390930414386248,0.017062155426327275
0.028727113862552445,-0.02449737476103897,0.08397480755773268,-0.005451713395638658,0.001646256159537618
0.0013183141894681505,-0.039752318476836135,-0.024209167204648163,-0.06499608457321848,-0.015694164691613666
-0.023854541673158924,0.017239369669498128,-0.04267280846840893,0.010887772194305034,-0.0019612288258460397
0.011783440796274025,-0.0014986972907239382,0.019004802384077202,0.0057995028997515075,-0.006895901172333296
0.03805325758330258,-0.0034638378540141623,0.04069179382841637,0.0024711696869850197,0.0012127687221170635
0.0025333683630648363,0.018190233302983083,-0.03290977409873652,0.03286770747740353,0.007446153706038183
-0.02006449105223973,-0.005803300152593338,-0.015835613207547117,-0.0023866348448687846,-0.0036236142124025372
0.012549017231134885,0.0014878905292015077,0.003423485225042322,0.0007974481658692412,-0.0034402091647172117
0.015538800120974638,-0.019314308571428684,-0.000682292756134184,-0.03904382470119527,-0.010279626476809578
-0.038033021445043724,0.01328515355518367,-0.0706726503696602,-0.014096185737976774,-0.008433148459748852
0.021252059348645602,-0.0006900287759641355,0.004041183102174051,-0.002523128679562725,0.005475093042565327
-0.0076816639250560925,0.0056392911225606746,0.00036589828027810967,0.022765598650927643,0.010394625150702552
0.009922346178730557,0.01625092754352009,0.01975124359912228,0.03380049464138479,0.008909553723284835
0.006561680805179604,0.0023648535237099644,0.007173637273085953,0.009569377990430672,-0.009585888702921985
-0.0027405359384666816,-0.014155734992568614,-0.008190883190883125,-0.028436018957345932,0.010281061371082423
0.021610040908685013,0.006609709401709241,0.02549368043087963,0.020325203252032464,-0.0023157047295555566
-0.0009500675172255946,-0.01200050918146689,0.0024509804779755395,-0.027091633466135412,0.002480502779704352
0.03944729331572128,0.01569843069892629,0.0674118081527002,0.05077805077805064,0.0036086689453236342
-0.00379172218808399,-0.004399808262633198,-0.013416198082990882,0.024162120031177015,-0.00022604504529544212
