Date,SPX_Return,GLD_Return,USO_Return,SLV_Return,EURUSD_Return,SPX_Return_lag1,SPX_Return_lag2,SPX_Return_lag3,SPX_Return_lag4,SPX_Return_lag5,USO_Return_lag1,USO_Return_lag2,USO_Return_lag3,USO_Return_lag4,USO_Return_lag5,SLV_Return_lag1,SLV_Return_lag2,SLV_Return_lag3,SLV_Return_lag4,SLV_Return_lag5,EURUSD_Return_lag1,EURUSD_Return_lag2,EURUSD_Return_lag3,EURUSD_Return_lag4,EURUSD_Return_lag5,GLD_Return_lag1,GLD_Return_lag2,GLD_Return_lag3,GLD_Return_lag4,GLD_Return_lag5,rolling_mean,rolling_std,momentum,target
2008-01-25,-0.0158719310812933,0.0024422845816545,0.0138164951360495,-0.0001226380443336,-0.0067063306732726,0.010062729898032,0.0214421793208698,-0.0110851588481836,-0.0060454220888804,-0.0290925957074986,0.0205755395683453,-0.0148831035485569,-0.0138383839273359,0.0071800930195704,-0.0114126516746736,0.0251571698113206,-0.0001257703433529,-0.0079850899572619,0.0199148056244828,0.004024530471445,0.0097060704971541,-0.0010827461062783,0.0020509017674148,-0.0015054644808741,-0.0016400653298372,0.0249175449416034,-0.0031756720693132,0.008579272673971,0.0106358150289018,-0.0023067705527139,0.008679849031363502,0.010570705722579237,0.0047490551343684,0.0160575520689627
2008-01-28,0.0175483246505172,0.0160575520689627,0.0061186757825795,0.0154619585225181,0.0077049298740308,-0.0158719310812933,0.010062729898032,0.0214421793208698,-0.0110851588481836,-0.0060454220888804,0.0138164951360495,0.0205755395683453,-0.0148831035485569,-0.0138383839273359,0.0071800930195704,-0.0001226380443336,0.0251571698113206,-0.0001257703433529,-0.0079850899572619,0.0199148056244828,-0.0067063306732726,0.0097060704971541,-0.0010827461062783,0.0020509017674148,-0.0015054644808741,0.0024422845816545,0.0249175449416034,-0.0031756720693132,0.008579272673971,0.0106358150289018,0.009764196439375681,0.011086984830361211,0.0054217370400609,-0.0065394877384196
2008-01-29,0.0061597744691357,-0.0065394877384196,0.0087077403927502,-0.0009667070070518,-0.0010934474972764,0.0175483246505172,-0.0158719310812933,0.010062729898032,0.0214421793208698,-0.0110851588481836,0.0061186757825795,0.0138164951360495,0.0205755395683453,-0.0148831035485569,-0.0138383839273359,0.0154619585225181,-0.0001226380443336,0.0251571698113206,-0.0001257703433529,-0.0079850899572619,0.0077049298740308,-0.0067063306732726,0.0097060704971541,-0.0010827461062783,0.0020509017674148,0.0160575520689627,0.0024422845816545,0.0249175449416034,-0.0031756720693132,0.008579272673971,0.006740444356897561,0.013326436326646521,-0.0151187604123906,0.0099834995066703
2008-01-30,-0.0047639945434664,0.0099834995066703,0.0013702246627751,0.0085278214588122,0.0040042188151572,0.0061597744691357,0.0175483246505172,-0.0158719310812933,0.010062729898032,0.0214421793208698,0.0087077403927502,0.0061186757825795,0.0138164951360495,0.0205755395683453,-0.0148831035485569,-0.0009667070070518,0.0154619585225181,-0.0001226380443336,0.0251571698113206,-0.0001257703433529,-0.0010934474972764,0.0077049298740308,-0.0067063306732726,0.0097060704971541,-0.0010827461062783,-0.0065394877384196,0.0160575520689627,0.0024422845816545,0.0249175449416034,-0.0031756720693132,0.009372278672094262,0.012123643254873123,0.0131591715759835,-0.0071691941596608
2008-01-31,0.0167722534945435,-0.0071691941596608,-0.0099891075536642,0.0085758325982507,0.0022897875878138,-0.0047639945434664,0.0061597744691357,0.0175483246505172,-0.0158719310812933,0.010062729898032,0.0013702246627751,0.0087077403927502,0.0061186757825795,0.0138164951360495,0.0205755395683453,0.0085278214588122,-0.0009667070070518,0.0154619585225181,-0.0001226380443336,0.0251571698113206,0.0040042188151572,-0.0010934474972764,0.0077049298740308,-0.0067063306732726,0.0097060704971541,0.0099834995066703,-0.0065394877384196,0.0160575520689627,0.0024422845816545,0.0249175449416034,0.002954930851841421,0.010173300323751324,-0.0320867391012642,-0.0224289272991482
2008-02-01,0.0122374918576495,-0.0224289272991482,-0.0259847553831308,-0.0118326785686361,-0.004380751333835,0.0167722534945435,-0.0047639945434664,0.0061597744691357,0.0175483246505172,-0.0158719310812933,-0.0099891075536642,0.0013702246627751,0.0087077403927502,0.0061186757825795,0.0138164951360495,0.0085758325982507,0.0085278214588122,-0.0009667070070518,0.0154619585225181,-0.0001226380443336,0.0022897875878138,0.0040042188151572,-0.0010934474972764,0.0077049298740308,-0.0067063306732726,-0.0071691941596608,0.0099834995066703,-0.0065394877384196,0.0160575520689627,0.0024422845816545,-0.002019311524319119,0.01528353828679917,-0.0248712118808027,-0.0027979855131053
2008-02-04,-0.0104628696303862,-0.0027979855131053,0.0127714202813762,-0.0062578979636498,0.0018979845147706,0.0122374918576495,0.0167722534945435,-0.0047639945434664,0.0061597744691357,0.0175483246505172,-0.0259847553831308,-0.0099891075536642,0.0013702246627751,0.0087077403927502,0.0061186757825795,-0.0118326785686361,0.0085758325982507,0.0085278214588122,-0.0009667070070518,0.0154619585225181,-0.004380751333835,0.0022897875878138,0.0040042188151572,-0.0010934474972764,0.0077049298740308,-0.0224289272991482,-0.0071691941596608,0.0099834995066703,-0.0065394877384196,0.0160575520689627,-0.005790419040732719,0.011587420404960322,-0.018855537582068,-0.0159371271815291
2008-02-05,-0.0319954322270487,-0.0159371271815291,-0.0170940303869679,-0.0210716936767599,-0.0128088751011598,-0.0104628696303862,0.0122374918576495,0.0167722534945435,-0.0047639945434664,0.0061597744691357,0.0127714202813762,-0.0259847553831308,-0.0099891075536642,0.0013702246627751,0.0087077403927502,-0.0062578979636498,-0.0118326785686361,0.0085758325982507,0.0085278214588122,-0.0009667070070518,0.0018979845147706,-0.004380751333835,0.0022897875878138,0.0040042188151572,-0.0010934474972764,-0.0027979855131053,-0.0224289272991482,-0.0071691941596608,0.0099834995066703,-0.0065394877384196,-0.007669946929354618,0.012468006088838695,-0.0093976394431095,0.0144844548357663
2008-02-06,-0.0076236412838499,0.0144844548357663,-0.0161084100895677,0.0128657141089874,-0.0014325659052046,-0.0319954322270487,-0.0104628696303862,0.0122374918576495,0.0167722534945435,-0.0047639945434664,-0.0170940303869679,0.0127714202813762,-0.0259847553831308,-0.0099891075536642,0.0013702246627751,-0.0210716936767599,-0.0062578979636498,-0.0118326785686361,0.0085758325982507,0.0085278214588122,-0.0128088751011598,0.0018979845147706,-0.004380751333835,0.0022897875878138,0.0040042188151572,-0.0159371271815291,-0.0027979855131053,-0.0224289272991482,-0.0071691941596608,0.0099834995066703,-0.006769755863535417,0.014114941817548908,0.004500955329096001,0.0101180554283772
2008-02-07,0.0078857728420993,0.0101180554283772,0.0113011595755356,0.0180152671755726,-0.0094546797928455,-0.0076236412838499,-0.0319954322270487,-0.0104628696303862,0.0122374918576495,0.0167722534945435,-0.0161084100895677,-0.0170940303869679,0.0127714202813762,-0.0259847553831308,-0.0099891075536642,0.0128657141089874,-0.0210716936767599,-0.0062578979636498,-0.0118326785686361,0.0085758325982507,-0.0014325659052046,-0.0128088751011598,0.0018979845147706,-0.004380751333835,0.0022897875878138,0.0144844548357663,-0.0159371271815291,-0.0027979855131053,-0.0224289272991482,-0.0071691941596608,-0.003312305945927818,0.015985893388126445,0.017287249588038,0.0127991321713774
2008-02-08,-0.0042037196648043,0.0127991321713774,0.0444125912143584,0.0213556688662266,0.0754263100097383,0.0078857728420993,-0.0076236412838499,-0.0319954322270487,-0.0104628696303862,0.0122374918576495,0.0113011595755356,-0.0161084100895677,-0.0170940303869679,0.0127714202813762,-0.0259847553831308,0.0180152671755726,0.0128657141089874,-0.0210716936767599,-0.0062578979636498,-0.0118326785686361,-0.0094546797928455,-0.0014325659052046,-0.0128088751011598,0.0018979845147706,-0.004380751333835,0.0101180554283772,0.0144844548357663,-0.0159371271815291,-0.0027979855131053,-0.0224289272991482,0.003733305948177301,0.012924058390263442,0.0352280594705256,0.0036263956043955
2008-02-11,0.00588899921905,0.0036263956043955,0.0226337579524347,0.0219664643466734,-0.0686526675567835,-0.0042037196648043,0.0078857728420993,-0.0076236412838499,-0.0319954322270487,-0.0104628696303862,0.0444125912143584,0.0113011595755356,-0.0161084100895677,-0.0170940303869679,0.0127714202813762,0.0213556688662266,0.0180152671755726,0.0128657141089874,-0.0210716936767599,-0.0062578979636498,0.0754263100097383,-0.0094546797928455,-0.0014325659052046,-0.0128088751011598,0.0018979845147706,0.0127991321713774,0.0101180554283772,0.0144844548357663,-0.0159371271815291,-0.0027979855131053,0.005018182171677462,0.012421999317949585,0.0064243811175008,-0.0218986089587516
2008-02-12,0.0072658964877723,-0.0218986089587516,-0.0128773569599991,-0.0210918965517241,0.0055123431250863,0.00588899921905,-0.0042037196648043,0.0078857728420993,-0.0076236412838499,-0.0319954322270487,0.0226337579524347,0.0444125912143584,0.0113011595755356,-0.0161084100895677,-0.0170940303869679,0.0219664643466734,0.0213556688662266,0.0180152671755726,0.0128657141089874,-0.0210716936767599,-0.0686526675567835,0.0754263100097383,-0.0094546797928455,-0.0014325659052046,-0.0128088751011598,0.0036263956043955,0.0127991321713774,0.0101180554283772,0.0144844548357663,-0.0159371271815291,0.0038258858162329617,0.014962495362531334,-0.005961481777222499,0.0012313892033721
2008-02-13,0.0136040628412592,0.0012313892033721,0.0070662457978663,0.0058121877642114,-0.001776169700328,0.0072658964877723,0.00588899921905,-0.0042037196648043,0.0078857728420993,-0.0076236412838499,-0.0128773569599991,0.0226337579524347,0.0444125912143584,0.0113011595755356,-0.0161084100895677,-0.0210918965517241,0.0219664643466734,0.0213556688662266,0.0180152671755726,0.0128657141089874,0.0055123431250863,-0.0686526675567835,0.0754263100097383,-0.0094546797928455,-0.0014325659052046,-0.0218986089587516,0.0036263956043955,0.0127991321713774,0.0101180554283772,0.0144844548357663,0.0011752726897541212,0.013725001268613491,-0.013253065632394201,0.0030187499324965
2008-02-14,-0.013421476235134,0.0030187499324965,0.0222642150551313,-0.0026266635535839,0.0060483483145141,0.0136040628412592,0.0072658964877723,0.00588899921905,-0.0042037196648043,0.0078857728420993,0.0070662457978663,-0.0128773569599991,0.0226337579524347,0.0444125912143584,0.0113011595755356,0.0058121877642114,-0.0210918965517241,0.0219664643466734,0.0213556688662266,0.0180152671755726,-0.001776169700328,0.0055123431250863,-0.0686526675567835,0.0754263100097383,-0.0094546797928455,0.0012313892033721,-0.0218986089587516,0.0036263956043955,0.0127991321713774,0.0101180554283772,-0.00024458840942201876,0.012911696798090615,-0.007099305495880701,-0.0062423030458399
2008-02-15,0.0008377481818471,-0.0062423030458399,0.0022439017359054,-0.0079007432551061,0.0021865491038017,-0.013421476235134,0.0136040628412592,0.0072658964877723,0.00588899921905,-0.0042037196648043,0.0222642150551313,0.0070662457978663,-0.0128773569599991,0.0226337579524347,0.0444125912143584,-0.0026266635535839,0.0058121877642114,-0.0210918965517241,0.0219664643466734,0.0213556688662266,0.0060483483145141,-0.001776169700328,0.0055123431250863,-0.0686526675567835,0.0754263100097383,0.0030187499324965,0.0012313892033721,-0.0218986089587516,0.0036263956043955,0.0127991321713774,-0.004052875452865479,0.010725744030916085,-0.0190414352172173,0.0272574306840731
2008-02-19,-0.0008962740531135,0.0272574306840731,0.0379296457263267,0.0251297781972628,0.0036678681666109,0.0008377481818471,-0.013421476235134,0.0136040628412592,0.0072658964877723,0.00588899921905,0.0022439017359054,0.0222642150551313,0.0070662457978663,-0.0128773569599991,0.0226337579524347,-0.0079007432551061,-0.0026266635535839,0.0058121877642114,-0.0210918965517241,0.0219664643466734,0.0021865491038017,0.0060483483145141,-0.001776169700328,0.0055123431250863,-0.0686526675567835,-0.0062423030458399,0.0030187499324965,0.0012313892033721,-0.0218986089587516,0.0036263956043955,0.0006733315630700412,0.017817443999473274,0.0236310350796776,0.0181261843606423
2008-02-20,0.0083408708300203,0.0181261843606423,0.0064712855341018,0.0185292323627574,-0.0004711495573976,-0.0008962740531135,0.0008377481818471,-0.013421476235134,0.0136040628412592,0.0072658964877723,0.0379296457263267,0.0022439017359054,0.0222642150551313,0.0070662457978663,-0.0128773569599991,0.0251297781972628,-0.0079007432551061,-0.0026266635535839,0.0058121877642114,-0.0210918965517241,0.0036678681666109,0.0021865491038017,0.0060483483145141,-0.001776169700328,0.0055123431250863,0.0272574306840731,-0.0062423030458399,0.0030187499324965,0.0012313892033721,-0.0218986089587516,0.00867829022694882,0.013643295042790222,0.0400247933193939,0.0001072715595724
2008-02-21,-0.0128673629455574,0.0001072715595724,-0.0250882249117498,-0.000226101682141,0.0062514475660175,0.0083408708300203,-0.0008962740531135,0.0008377481818471,-0.013421476235134,0.0136040628412592,0.0064712855341018,0.0379296457263267,0.0022439017359054,0.0222642150551313,0.0070662457978663,0.0185292323627574,0.0251297781972628,-0.0079007432551061,-0.0026266635535839,0.0058121877642114,-0.0004711495573976,0.0036678681666109,0.0021865491038017,0.0060483483145141,-0.001776169700328,0.0181261843606423,0.0272574306840731,-0.0062423030458399,0.0030187499324965,0.0012313892033721,0.00845346669818888,0.01380499272495864,-0.0011241176437997,0.0015013297587131
2008-02-22,0.0078806103189219,0.0015013297587131,0.0164230695351592,0.0124322452775906,0.0007418142251482,-0.0128673629455574,0.0083408708300203,-0.0008962740531135,0.0008377481818471,-0.013421476235134,-0.0250882249117498,0.0064712855341018,0.0379296457263267,0.0022439017359054,0.0222642150551313,-0.000226101682141,0.0185292323627574,0.0251297781972628,-0.0079007432551061,-0.0026266635535839,0.0062514475660175,-0.0004711495573976,0.0036678681666109,0.0021865491038017,0.0060483483145141,0.0001072715595724,0.0181261843606423,0.0272574306840731,-0.0062423030458399,0.0030187499324965,0.008149982663432202,0.013970029039427663,-0.0015174201737834,-0.0069600707459051
2008-02-25,0.0138126717023672,-0.0069600707459051,0.0017811705287829,0.0041303862469299,0.0006670704612568,0.0078806103189219,-0.0128673629455574,0.0083408708300203,-0.0008962740531135,0.0008377481818471,0.0164230695351592,-0.0250882249117498,0.0064712855341018,0.0379296457263267,0.0022439017359054,0.0124322452775906,-0.000226101682141,0.0185292323627574,0.0251297781972628,-0.0079007432551061,0.0007418142251482,0.0062514475660175,-0.0004711495573976,0.0036678681666109,0.0021865491038017,0.0015013297587131,0.0001072715595724,0.0181261843606423,0.0272574306840731,-0.0062423030458399,0.008006429123419161,0.014157327020409477,-0.0007177677000652005,0.0104593597252395
2008-02-26,0.0069179105270611,0.0104593597252395,0.0172720349827797,0.0339077265147305,0.010797450240666,0.0138126717023672,0.0078806103189219,-0.0128673629455574,0.0083408708300203,-0.0008962740531135,0.0017811705287829,0.0164230695351592,-0.0250882249117498,0.0064712855341018,0.0379296457263267,0.0041303862469299,0.0124322452775906,-0.000226101682141,0.0185292323627574,0.0251297781972628,0.0006670704612568,0.0007418142251482,0.0062514475660175,-0.0004711495573976,0.0036678681666109,-0.0069600707459051,0.0015013297587131,0.0001072715595724,0.0181261843606423,0.0272574306840731,0.004646814931652442,0.009755772692523,-0.0167980709588336,0.0114182052226892
2008-02-27,-0.000919444116834,0.0114182052226892,-0.0147315858859321,0.0286558602150537,0.0081334480298209,0.0069179105270611,0.0138126717023672,0.0078806103189219,-0.0128673629455574,0.0083408708300203,0.0172720349827797,0.0017811705287829,0.0164230695351592,-0.0250882249117498,0.0064712855341018,0.0339077265147305,0.0041303862469299,0.0124322452775906,-0.000226101682141,0.0185292323627574,0.010797450240666,0.0006670704612568,0.0007418142251482,0.0062514475660175,-0.0004711495573976,0.0104593597252395,-0.0069600707459051,0.0015013297587131,0.0001072715595724,0.0181261843606423,0.003305219104061821,0.007678856242306328,-0.006707979137953101,0.0127663959988013
2008-02-28,-0.0089418746258478,0.0127663959988013,0.0324379759867705,0.0278576819033962,0.0051514512103727,-0.000919444116834,0.0069179105270611,0.0138126717023672,0.0078806103189219,-0.0128673629455574,-0.0147315858859321,0.0172720349827797,0.0017811705287829,0.0164230695351592,-0.0250882249117498,0.0286558602150537,0.0339077265147305,0.0041303862469299,0.0124322452775906,-0.000226101682141,0.0081334480298209,0.010797450240666,0.0006670704612568,0.0007418142251482,0.0062514475660175,0.0114182052226892,0.0104593597252395,-0.0069600707459051,0.0015013297587131,0.0001072715595724,0.0058370439919076,0.008412723194404668,0.0126591244392289,0.001979393728084
2008-02-29,-0.0270897048557819,0.001979393728084,-0.0130093883280784,0.0001016475134749,-0.0002579634705299,-0.0089418746258478,-0.000919444116834,0.0069179105270611,0.0138126717023672,0.0078806103189219,0.0324379759867705,-0.0147315858859321,0.0172720349827797,0.0017811705287829,0.0164230695351592,0.0278576819033962,0.0286558602150537,0.0339077265147305,0.0041303862469299,0.0124322452775906,0.0051514512103727,0.0081334480298209,0.010797450240666,0.0006670704612568,0.0007418142251482,0.0127663959988013,0.0114182052226892,0.0104593597252395,-0.0069600707459051,0.0015013297587131,0.005932656785781781,0.008353636705007406,0.0004780639693709001,0.0110209814930337
2008-03-03,0.000533552525745,0.0110209814930337,0.0111912711064725,0.0251678373585437,0.0005318578228188,-0.0270897048557819,-0.0089418746258478,-0.000919444116834,0.0069179105270611,0.0138126717023672,-0.0130093883280784,0.0324379759867705,-0.0147315858859321,0.0172720349827797,0.0017811705287829,0.0001016475134749,0.0278576819033962,0.0286558602150537,0.0339077265147305,0.0041303862469299,-0.0002579634705299,0.0051514512103727,0.0081334480298209,0.010797450240666,0.0006670704612568,0.001979393728084,0.0127663959988013,0.0114182052226892,0.0104593597252395,-0.0069600707459051,0.00952886723356954,0.004305170205497455,0.0179810522389388,-0.0211846775233376
2008-03-04,-0.00344762879296,-0.0211846775233376,-0.0236104033448105,-0.0269304666964241,0.0006539426359413,0.000533552525745,-0.0270897048557819,-0.0089418746258478,-0.000919444116834,0.0069179105270611,0.0111912711064725,-0.0130093883280784,0.0324379759867705,-0.0147315858859321,0.0172720349827797,0.0251678373585437,0.0001016475134749,0.0278576819033962,0.0286558602150537,0.0339077265147305,0.0005318578228188,-0.0002579634705299,0.0051514512103727,0.0081334480298209,0.010797450240666,0.0110209814930337,0.001979393728084,0.0127663959988013,0.0114182052226892,0.0104593597252395,0.003200059783854121,0.014285700530362776,-0.0316440372485771,0.026686289136373
2008-03-05,0.0052383274919918,0.026686289136373,0.0491183992665391,0.0510193144230726,0.0043997225518654,-0.00344762879296,0.000533552525745,-0.0270897048557819,-0.0089418746258478,-0.000919444116834,-0.0236104033448105,0.0111912711064725,-0.0130093883280784,0.0324379759867705,-0.0147315858859321,-0.0269304666964241,0.0251678373585437,0.0001016475134749,0.0278576819033962,0.0286558602150537,0.0006539426359413,0.0005318578228188,-0.0002579634705299,0.0051514512103727,0.0081334480298209,-0.0211846775233376,0.0110209814930337,0.001979393728084,0.0127663959988013,0.0114182052226892,0.006253676566590882,0.017704287164688706,0.015268083913683802,-0.0124846601260267
2008-03-06,-0.0220139357266873,-0.0124846601260267,0.0070827848589634,-0.0264778138790552,0.007077319651737,0.0052383274919918,-0.00344762879296,0.000533552525745,-0.0270897048557819,-0.0089418746258478,0.0491183992665391,-0.0236104033448105,0.0111912711064725,-0.0130093883280784,0.0324379759867705,0.0510193144230726,-0.0269304666964241,0.0251678373585437,0.0001016475134749,0.0278576819033962,0.0043997225518654,0.0006539426359413,0.0005318578228188,-0.0002579634705299,0.0051514512103727,0.026686289136373,-0.0211846775233376,0.0110209814930337,0.001979393728084,0.0127663959988013,0.001203465341625282,0.018940391472712554,-0.025251056124828,-0.0042487461139896
2008-03-07,-0.0084103617814007,-0.0042487461139896,-0.0019072118477436,-0.0017434619305871,-0.003190101585366,-0.0220139357266873,0.0052383274919918,-0.00344762879296,0.000533552525745,-0.0270897048557819,0.0070827848589634,0.0491183992665391,-0.0236104033448105,0.0111912711064725,-0.0130093883280784,-0.0264778138790552,0.0510193144230726,-0.0269304666964241,0.0251678373585437,0.0001016475134749,0.007077319651737,0.0043997225518654,0.0006539426359413,0.0005318578228188,-0.0002579634705299,-0.0124846601260267,0.026686289136373,-0.0211846775233376,0.0110209814930337,0.001979393728084,-4.216262678943851e-05,0.019080882554770303,-0.006228139842073601,-0.0022894474883733
2008-03-10,-0.0154634791879488,-0.0022894474883733,0.0226919136740029,-0.0281936612677813,0.0003221176825001,-0.0084103617814007,-0.0220139357266873,0.0052383274919918,-0.00344762879296,0.000533552525745,-0.0019072118477436,0.0070827848589634,0.0491183992665391,-0.0236104033448105,0.0111912711064725,-0.0017434619305871,-0.0264778138790552,0.0510193144230726,-0.0269304666964241,0.0251678373585437,-0.003190101585366,0.007077319651737,0.0043997225518654,0.0006539426359413,0.0005318578228188,-0.0042487461139896,-0.0124846601260267,0.026686289136373,-0.0211846775233376,0.0110209814930337,-0.0027042484230708386,0.018052312481889,-0.013310428981407,0.0012516428105253
